Date,Tweet_id,Verified,Text,User,Location,Source,Likes,Followers,Following,Retweets
21-07-2020 23:59,1.28573E+18,FALSE,"@ferrari_simp I used to like ""Jesus Walks "" by #KanyeWest .. now how this ni$$a talking got me thinking he was talking about Jesus from from the taco &amp; orange stand by the trap house.  Smh #jesuswalks https://t.co/h7LIu80X5z",chagreatleader4,United States,Twitter for Android,0,3,34,0
21-07-2020 23:58,1.28573E+18,FALSE,"So in today's News, #KanyeWest filed papers in Illinois to run for President.

Living the next 4 years as a musical couldn't be any wackier than this year has been so far. Could be kinda fun.",VitoDotTV,"Chicago, Illinois",Twitter Web App,0,1017,1016,0
21-07-2020 23:58,1.28573E+18,FALSE,"Idk why #Kanye’s fans are blaming everyone but #KanyeWest for his foolery.Yes, there’s a pandemic of untreated #mentalillness amongst #TheBlackCommunity that needs to be dealt but he’s an asshole. He looks down on people just like Trump. He’s greedy and yet we still support him.",Libra_attack,At Peace,Twitter for iPhone,0,62,77,0
21-07-2020 23:58,1.28573E+18,FALSE,@935KDAY @GettyImages Bonus track list - almost killed my daughter - where is dad - kim made me do it - im the president - #KanyeWest,OGsquints,"Montebello, CA",Twitter for Android,0,83,335,0
21-07-2020 23:56,1.28573E+18,FALSE,#KanyeWest gained over 250.000 followers during yesterdays #rant #2020,LOSTNOTFOUND404,The Moon,Twitter for iPhone,0,339,183,0
21-07-2020 23:55,1.28573E+18,FALSE,@michaelsimpsonj @joelygabs @XXL Thank you for replying to people on here you just want to see him struggle and fail. Cancel culture is horrible and inhumane when it rears its head at those of our human family that are still REDEEMABLE. #KanyeWest,BlackTy21st,"B-Town, Toronto, Canada",Twitter for Android,1,246,325,0
21-07-2020 23:55,1.28573E+18,FALSE,I legit searched in my google bar “Karen West” when I was trying search @kanyewest ........Freudian slip?!!? #kanyewest #kanyesakaren,sarannmick,Philadelphia,Twitter Web App,0,47,189,0
21-07-2020 23:55,1.28573E+18,FALSE,"When I see Kanye west down, I can't feel sorry or empathy. I only see the misogynistic man who publicly humiliated a 19-year-old girl (@taylorswift13 )... The black man who spoke in favor of slavery, among other things.  😕 #KanyeWest",JBossetti,"Fort Myers, FL",Twitter for iPhone,0,158,531,0
21-07-2020 23:55,1.28573E+18,FALSE,"I used to like ""Jesus Walks "" by #KanyeWest .. now how this ni$$a talking got me thinking he was talking about Jesus from from the taco &amp; orange stand by the trap house.  Smh #jesuswalks https://t.co/9ShQjYLmc8",chagreatleader4,United States,Twitter for Android,0,3,34,0
21-07-2020 23:53,1.28572E+18,FALSE,"A sad day in DC to see how Mr.West was treating @DaveChappelle like a Court Jester on that video clip. Make us laugh Negro! Fetch and Step for us....
I Guess YES MEN can ALSO BE ""RICH....BITCH"".. huh? #Kanye2020 #KanyeWest #DaveChappelle #dc",wesfelton,Babylon Central ,Twitter for Android,2,3015,807,0
21-07-2020 23:52,1.28572E+18,FALSE,"if the history serves us right ##KanyeWest is about to drop some fire he usually loses his fuckin mind right before he drop a masterpiece
#podcast #podcaster #nandothoughts",NandoThoughts,worldwide,Twitter for Android,0,14,77,0
21-07-2020 23:52,1.28572E+18,FALSE,Hmmm now it all makes sense? #KanyeWest https://t.co/RavZibqxIF,wendywuuuds,"New York, NY",Twitter for iPhone,0,247,271,0
21-07-2020 23:50,1.28572E+18,FALSE,"#KimKardashian needs to Medicate #KanyeWest, Like #vincemcmahon &amp; #StephanieMcmahon did Linda. https://t.co/cfYp0nHuai",Privilege_Son,"BitchYouDontKnowMyLife, Ga",Twitter for Android,0,702,1042,0
21-07-2020 23:48,1.28572E+18,FALSE,I love #shelahmarie . More on #KanyeWest  https://t.co/dQtkwEfaWt,Tinka_Licious06,Dallas TX,Twitter for iPhone,0,193,330,0
21-07-2020 23:47,1.28572E+18,FALSE,"Thank you, Mr. Chappelle, for visiting Kanye West and giving him comfort during this Pandemic. Not many people understand that Kanye West is suffering from bipolar disorder. https://t.co/3iNwTfIPOp #MentalHealthMatters #KanyeWest #DaveChappelle",FaridaNajem,,Twitter Web App,0,0,23,0
21-07-2020 23:47,1.28572E+18,FALSE,"And the way her momager desperately trying to do damage control instead of helping her son in law, the father of her 4 grandkids is so disgusting, I'm embarrassed to share a continent with that woman. Yikes times 29299293. 
#KanyeWest #Kardashians",stephanator_89,,Twitter for Android,2,4342,175,0
21-07-2020 23:47,1.28572E+18,FALSE,Kanye need help #KanyeWest,HICLLA,"Kissimmee, FL",Twitter for iPhone,0,425,372,0
21-07-2020 23:47,1.28572E+18,FALSE,"Antonio Brown is the Kanye West of football.
#nfl #antoniobrown #kanyewest #notacompliment",christyshark519,"Cleveland, OH",Twitter for iPhone,0,130,196,1
21-07-2020 23:46,1.28572E+18,FALSE,"Love you @kanyewest Praying for you and your beautiful family.  Pls remember the ""calling on your life"" will come with MANY attempts and attacks by the enemy to thwart GOD's plan for you.  Keep your head up and stay the course.  #KanyeWest #Kanye #JesusWalks",shontellm,"Hollywood, CA",Twitter Web App,25,15840,110,2
21-07-2020 23:45,1.28572E+18,FALSE,"#KanyeWest goes on since deleted twitter rant &amp; #DaveChappelle performs mental health check in &amp; is #KimKardashian to blame ?!? 

https://t.co/zW50Vnr9yN via @YouTube",LexAnderson_WS,CΣ∏ƬΣΓ ΘF ƬHΣ Ʊ∏IƲΣΓЅΣ ,Twitter for iPhone,0,530,574,0
21-07-2020 23:45,1.28572E+18,FALSE,@kanyewest cannot fool me! #Kayne #Kanye #KayneWest #KanyeWest #DONDA #KimKardashian https://t.co/Z51K816hsm,FkitzGeoo,"Dallas, TX",Twitter for iPhone,2,2,7,0
21-07-2020 23:44,1.28572E+18,FALSE,do y’all believe Kanye west is mentally ill now? or is it still just a joke #KanyeWest https://t.co/rrfIzTYXI1,xlgilson,,Twitter for iPhone,29,5,211,2
21-07-2020 23:44,1.28572E+18,TRUE,@Nlechoppa1 shares his thoughts on #KanyeWest’s Harriet Tubman comments. https://t.co/hksOMkEON7,nojumper,"Los Angeles, CA",Twitter for iPhone,70,613520,873,7
21-07-2020 23:41,1.28572E+18,FALSE,I am asking Twitterverse to please stop mocking @kanyewest &amp; accusing his wife &amp; her family of anything. If you have never dealt with &amp; cared for a person who has a mental illness please refrain from criticizing &amp; educate yourselves instead. Have compassion please #KanyeWest,MvonVogler,,Twitter for iPhone,1,226,581,0
21-07-2020 23:41,1.28572E+18,FALSE,Can somebody please tell me what the hell is going on with #KanyeWest ???,DesruisseauxWi2,Haiti,Twitter for Android,1,1,50,0
21-07-2020 23:40,1.28572E+18,FALSE,"The Kard Klan are outta their mind trying to mess with a father who is protecting his kids.  God got your back!  All children should be protected from the insanity. 

@kanyewest #KanyeWest #KimKardashianWest #Kardashians #KardashianCurse #SaveTheChildren https://t.co/fbFnOYlOiP",AstroDevi333,,Twitter Web App,0,96,192,0
21-07-2020 23:37,1.28572E+18,FALSE,"Wait, doesn't #KanyeWest work for White &amp; White Jewish People?😂

#HarrietTubman https://t.co/91Pc81fCxE",Woke2APoint,,Twitter Web App,2,52,116,0
21-07-2020 23:36,1.28572E+18,FALSE,"Aye bro check my beats!

The beat:

#travisscott #cactusjack #kanyewest #kyliejenner #dontoliver #sheckwes #meme #rapmemes #hiphop #trap #beats #music #beatmaker #kimkardashian #stormiwebster #jordan #instrumental https://t.co/xj7uRhMuBz",Christi03581029,,Twitter Web App,0,2,50,0
21-07-2020 23:35,1.28572E+18,FALSE,ILL GO WITH #Science! F-U @realDonaldTrump! 🖕🏻🖕🏻🖕🏻🖕🏻 #ghislanemaxwell #DonadTrump #fuckdonaldtrump #coronavirus #COVIDー19 #noplan #noleadership #DrFauci #JoeBiden2020 #PresidentBiden #BarackObama #HillaryClinton #BlackLivesMatter #FoxNews #KanyeWest #Stimuluscheck https://t.co/do6mIAeTMV,Simplie_Bella,Ryan Phillippe’s World! 😍😘,Twitter for iPhone,0,203,1726,0
21-07-2020 23:35,1.28572E+18,FALSE,What Kanye read so he followed along #KanyeWest https://t.co/yKi3AdHRe9,dramabananna,Estados Unidos,Twitter for iPhone,0,155,439,0
21-07-2020 23:35,1.28572E+18,FALSE,Things that make you go hmmm 🤔 #DaveChappelle #KanyeWest #Hollywood https://t.co/vuBep3wu7O,MaiPrintMasterd,"Philadelphia, Pa",Twitter for iPhone,0,96,1285,0
21-07-2020 23:34,1.28572E+18,FALSE,@kanyewest saying people are locking him up against his will.... cmon now isn’t it like your logic.... imprisonment is a choice? #kanye #KanyeWest #KimKardashian https://t.co/lMiBQZe7ss,tlee91100138,,Twitter for iPhone,0,4,27,0
21-07-2020 23:34,1.28572E+18,FALSE,"The #KanyeWest rollout....

Say crazy shit
Say more crazy shit
Say more crazy shit
Say more crazy shit
Say even crazier shit
Say it's time to focus on the music
""Donda drops Friday""",MacRinker,Indiana,Twitter for Android,0,26,467,0
21-07-2020 23:34,1.28572E+18,FALSE,"#DobsInsomnium me looking at Kanye when he told Dave to tell a joke

#TrumpPresser #TrumpPressConference #DaveChappelle #KanyeWest https://t.co/ncfJ9GCu92",badlydrawndobs,back of your mind,Twitter for Android,0,579,318,0
21-07-2020 23:33,1.28572E+18,FALSE,Wait wait wait...Kanye said he didn’t want North 😩 BOY IF YOU DONT SIT DOWN! #KanyeWest #KimKardashianWest Y’all really need to stop this support and get that man help,lalachic3,"Washington, DC",Twitter for iPhone,0,116,820,0
21-07-2020 23:31,1.28572E+18,FALSE,"I find it hypocritical of Kanye to be crying while saying, ""I almost KILLED my daughter"" then to say he's ok with abortions. 

Literally admiting that abortions IS killing children but be ok with it. 

Weird shit. 

#kanyewest #Kanye2020",FrankCakes036,"Atlanta, GA",Twitter for Android,0,151,859,0
21-07-2020 23:30,1.28572E+18,TRUE,Kanye West: “Everybody Knows The Movie ‘Get Out’ Is About Me” #TheSource #KanyeWest #GetOut https://t.co/KUpuTc8YPC,TheSource,Worldwide (online & offline),Hootsuite Inc.,5,668370,3747,1
21-07-2020 23:30,1.28572E+18,FALSE,When my all time favorite comedian  @DaveChappelle flies across the country to check on my all time favorite artist @kanyewest I’m reminded of the power of friendships and love ❤️ #DaveChappelle #KanyeWest #RealFriends https://t.co/RFRpqGMUkj,JohnnytheFlynn,"Detroit, MI",Twitter for iPhone,2,821,1879,1
21-07-2020 23:27,1.28572E+18,FALSE,"Dis negro den lost his damn mind.

My mans is either trolling, hacked, pussy whooped, or seriously retarded.  Someone please give @kanyewest an HBOmax  subscription for him to chill and watch some DC shit or some Regular Show #Kanye #ye #KanyeWest #HelpKanye",NKaldur,,Twitter for iPhone,0,5,35,0
21-07-2020 23:26,1.28572E+18,FALSE,"Allow me to shed some light on @kanyewest Talking From experience, when you're involved with a Fine Woman like @KKHOfficial it takes a toll on you after a while. Every where you go, people are hollering at your Girl 24/7 365! I've been there and it drove me crazy too! #KanyeWest",mattroise,"Middle Village, Queens",Twitter for Android,1,17,7,0
21-07-2020 23:25,1.28572E+18,FALSE,"#Kanyewest speaking to our young sister like that - WRONG!
#Kanye consistently speaking in a traitorous way against Black people  - WRONG!
#Yeezy treating White people better than his own at times - WRONG!
Him doing all of this UNCHECKED and/or not being CHECKED ON? WORST OF ALL!",IslamRizza,"Compton, CA",Twitter for Android,403,38678,1761,97
21-07-2020 23:23,1.28572E+18,FALSE,Seeing #KanyeWest self destruct like this is very sad... Get some help Ye.,B_Illest_7,"San Diego,CA",Twitter for iPhone,0,94,163,0
21-07-2020 23:23,1.28572E+18,FALSE,Between #TamarBraxton and #KanyeWest black people can we start talking about #mentalhealth yet?,theemissthang,"Indianapolis, IN",Twitter Web App,0,117,313,0
21-07-2020 23:23,1.28572E+18,FALSE,Fresh out da box 🥱 come fw me #dolcegabbana #Jordan #nike #yeezy #KanyeWest #kanye #shoes #ShoesdayTuesday #shoesaddict https://t.co/iBbtpVm32i,shopwitpop,,Twitter for iPhone,0,4,16,0
21-07-2020 23:22,1.28572E+18,FALSE,@kanyewest your just misunderstood. #BBNajia #Kanye #Kanye2020 #KanyesPoliticalSlogan #kanyemeltdown #kanyewest2020 #kanyewest,FindfunOfficial,San Francisco ,Twitter for iPhone,0,13,44,0
21-07-2020 23:22,1.28572E+18,FALSE,#PressPlay #KanyeWest got a #prayforye  visit from his friend Dave Chappelle at his ranch.I was concerned and shocked as many when I saw that #Kanye went on a twitter rant last night. I have shared that Kanye has… https://t.co/9w9fKWIj9c,shanikharris,New York City,Instagram,0,407,2144,0
21-07-2020 23:22,1.28572E+18,FALSE,"Man, what is up with @kanyewest? Eeeeek. #KanyeWest",hufferpuffer2,,Twitter for iPhone,1,284,49,0
21-07-2020 23:20,1.28572E+18,FALSE,@CNN Kanye West probably believes in a universal basic income and that means free money. #YeforMe #Kanye2020 #KanyeWest #kanyewest2020,VoodooVegetable,Not Rusha,Twitter for iPhone,0,181,137,0
21-07-2020 23:17,1.28572E+18,FALSE,"#KanyeWest and #KimKardashian fckn laughing right now, everybody is talking about them, they wanted that attention, thats what they do for livin!! #RealityTV #realityshow #staged",marulolipop,MX/UE,Twitter Web App,3,101,304,1
21-07-2020 23:15,1.28572E+18,FALSE,https://t.co/pezV3PdqIa. People saying Kanye is just having a mental episode need to watch the whole goddamn video. This is true emotion of regret and gratitude #KanyeWest,KegDoty,"Ohio, USA",Twitter for iPhone,1,32,282,0
21-07-2020 23:15,1.28572E+18,FALSE,After knowing about #KanyeWest 's rally everything makes me so uncomfortable and more conscious about mental health. And Mental issues is just not normal. Please pay your attention and support anyone you know is suffering!!! #MentalHealthAwareness #MentalHealthMatters https://t.co/wtvaxLaWRx,Fearless_Sonker,,Twitter for Android,2,1,55,0
21-07-2020 23:15,1.28571E+18,FALSE,Whats happening with #KanyeWest is very sad and not entertaining. Seems to be having a manic episode or just a complete breakdown and we gotta hope he gets help real soon. Mental health is not a joke and these breakdowns can happen to any one of us when life gets too much.,Ohsolinda1,,Twitter for Android,0,9,12,0
21-07-2020 23:14,1.28571E+18,FALSE,Let’s get into this #mkultra #kanyewest #bs live Now! https://t.co/SNx0mtbxzQ https://t.co/4hoZphgDkk,nylahsays,United States,Instagram,3,478,308,1
21-07-2020 23:13,1.28571E+18,FALSE,"@kanyewest #KanyeWest Listen. For everyone judging Kanye for his rant, understand that the man has a mental illness and thats not something to laugh at. He lost his mom, and everything changed.  Some people deal with grief differently.  Leave him alone; you don't know his life...",Viniferafan,"New York, USA",Twitter for Android,0,131,240,0
21-07-2020 23:11,1.28571E+18,FALSE,"Frfr my thoughts exactly 🔥🔥🔥
#kanye #KanyeWest #Kanye2020 https://t.co/sMjWybXaYO",Jerseysaun,Where Dream$$$ come truuu,Twitter for iPhone,0,318,232,0
21-07-2020 23:11,1.28571E+18,FALSE,I feel bad for everyone who has to see #KanyeWest this way I remember from #LateRegistration. Go listen to Crack Music with @thegame,CommentCopp,,Twitter Web App,0,22575,56,0
21-07-2020 23:09,1.28571E+18,FALSE,"For those concerned about Kanye West’s mental health, perhaps instead of buying his next album or any Kardashian products, you could donate to mental health organizations instead? 🤔

#MentalHealth 
#KanyeWest 
#Kardashians",jordanletkemann,,Twitter for iPhone,1,714,672,0
21-07-2020 23:08,1.28571E+18,FALSE,"The world is so funny. Constantly preaching “Mental Health is real y’all. It is important”. But the minute someone has actual mental issues, they can’t stop making mean jokes.
#mentalhealth #KanyeWest",AlishaMehrotra,"Kolkata ,India",Twitter for iPhone,0,171,169,0
21-07-2020 23:07,1.28571E+18,FALSE,"Kanye West for President 2020!
.
.
.
#purewestcoastdreams #kanyewest #kimkardashian #kimk #yeezy #president #2020presidentialcandidate https://t.co/lMxUnuNGmh",purewestcoast,,Twitter for Android,0,3,23,0
21-07-2020 23:07,1.28571E+18,FALSE,YEEZY BOOST 700s on da block COME FW ME ! #Yeezys #YeezyBoost #KanyeWest #Kanye #yeezy700 #Jordan #versace #shoes #shoessale #shoes4sale #NBA2K20 https://t.co/Q3KHQsEOS4,shopwitpop,,Twitter for iPhone,0,4,16,0
21-07-2020 23:05,1.28571E+18,FALSE,"@TruthHammer888 #kanyewest allowed his mother to be killed for more fame and fortune, I’d bet this is definitely eating away at his conscience. He has absolutely no support anymore and he’s once again breaking down, I also believe he knows a lot of evil things in the industry. #kanyeneedshelp",NigelMattiuzzi,Wexit ,Twitter for iPhone,0,20,46,0
21-07-2020 23:04,1.28571E+18,FALSE,Sometimes ppl can unintentionally say some dumb &amp; ignorant stuff. They may have a lot going on within. Everyone's not perfect. Let's try to lift up/not tear down our 2 brothers #NickCannon &amp; #KanyeWest-Let's get the convo going with positivity &amp; with helping both of them.,Loves_TheLord2,my happy place🌈📸🎢🌆🌎☕🎶🎧,Twitter for Android,0,1940,4163,0
21-07-2020 23:04,1.28571E+18,FALSE,Could #DaveChappelle go see @britneyspears too ❓❓ just saying… #KanyeWest,lmichellegray,"Bowling Green, Ky",Twitter for iPhone,0,237,1003,0
21-07-2020 23:03,1.28571E+18,FALSE,"Kanye West accused wife Kim Kardashian-West of trying to lock him up, compared his life to the horror film Get Out and more in a worrying Twitter rant on Monday night.  #Kanye #KanyeWest https://t.co/XxkRdewErk https://t.co/DmnQac3tCH",411wrestling,,TweetDeck,0,14075,634,0
21-07-2020 23:02,1.28571E+18,FALSE,"I’m Tryna Smoke On What @kanyewest Be Smoking On 💨 Gotta Be Some ⛽️ 
.
.
#KanyeWest #Kanye2020 #AtinySelcaDay #MOASelcaDay #COVID19 #abed #bbnlockdown #OnePlusBuds #اعلى_مشاهير_السناب_مشاهده #zoobiameer #zodwa https://t.co/keMsaQEjf7",santanadadon_,"Springfield, Ohio",Twitter for iPhone,2,377,133,1
21-07-2020 23:01,1.28571E+18,FALSE,Did Kanye West drop out of the Presidential race? #YeForMe #KanyeWest #Kanye2020 #kanyewest2020,VoodooVegetable,Not Rusha,Twitter for iPhone,0,181,137,0
21-07-2020 23:00,1.28571E+18,TRUE,"Judging from his last Twitter rant, #KanyeWest is not well https://t.co/MVKz3pyoHN https://t.co/cHENcCDKls",socialitelife,Hollywood,Buffer,0,20961,3568,0
21-07-2020 22:59,1.28571E+18,FALSE,I can’t wait to see how the #Kardashian monetize on #KanyeWest mental breakdown. I won’t be surprised if they use it as a hook for their upcoming season but I’ll find it extremely disheartening &amp; disturbing that man needs help. He’s crying out for help and the world is watching https://t.co/YuFQvAqMAc,vientimz,,Twitter for iPhone,1,352,380,0
21-07-2020 22:59,1.28571E+18,FALSE,"I came on here to witness the mess that is #kanyewest and got distracted, thanks twitter! #Doubletheentertainment",EilisNiCholla,Ireland,Twitter Web App,0,162,398,0
21-07-2020 22:59,1.28571E+18,FALSE,"@kanyewest 
 i dont like fake boobies , but I'd give it to @LilKim !!! - 

#LilKim #CameBackForYou #KanyeWest 

https://t.co/KoOQeppzr6",Rizzy420ogQB,"Boston, MA",Twitter Web App,0,1382,2289,0
21-07-2020 22:58,1.28571E+18,FALSE,Kanye West Has Mental Breakdown During First Presidential Campaign Rally... https://t.co/nBCmNwpBYu via @YouTube #KanyeWest #Kanye2020 #kanyemeltdown #Kanye,Celebrityburnb1,,Twitter Web App,1,2,0,0
21-07-2020 22:57,1.28571E+18,FALSE,"For the first time @KimKardashian is right getting #KanyeWest to be committed to a hospital,he is so delusional right now trying to run for POTUS and if you are an american with the right mind please DONT waste you vote in trying to vote for this dummy https://t.co/KwuMzlRwoz",jonrhae316,"Springfield,Virginia",Twitter for Android,2,96,1278,0
21-07-2020 22:55,1.28571E+18,FALSE,"💭Just stop lying about shit. Just stop lying.

    🏷️#KanyeWest",PhilosopherQuo1,,Philosopher Quotes,1,35,5,0
21-07-2020 22:55,1.28571E+18,FALSE,"Man sounds like the musical incarnation of 2007.
No wonder he's looking into other career options, he knows whats up.
Nothing personal King, I just dont like oldies.
#KanyeWest #Kanye2020 #kanyeIsNotWell #oof #whatajoke",BrutalHonesty_R,,Twitter for Android,1,2,50,0
21-07-2020 22:53,1.28571E+18,FALSE,"#DaveChappelle flew to Wyoming to check on Kanye West which speaks volumes about Dave Chappelle. But Kanye being like “Hey Dave, tell a joke! Idk 😐 #KanyeWest #MentalHealthAwareness https://t.co/tLHFI8GIy1",MiaMia2U,Everwhere,Twitter for iPhone,2,81,225,0
21-07-2020 22:51,1.28571E+18,FALSE,"Kanye West Claims Kris Jenner Is 'Ignoring' His Calls https://t.co/Q7SGjzFJZ2 
Celebrity News #KanyeWest #KrisJenner #Celebrity https://t.co/1aKFr8KE4o",CelebInsiderorg,"Los Angeles, CA",CelebrityInsider,1,1103,69,0
21-07-2020 22:49,1.28571E+18,FALSE,@ThePerezHilton I think he tries to act like North sometimes. Silly kidzzz #Kanyewest,Imawear,"California, USA",Twitter for iPhone,0,2228,2325,0
21-07-2020 22:48,1.28571E+18,FALSE,How my interview with Kanye West went 😳 #kanye #kanyewest #kanyewest2020 #kanyeforpresident #kanye2020 #kanyewestchallenge #kanyewestmask #MAGA #MAGA https://t.co/V4Hgij9T8g,DominicanJonn,"Orlando, FL",Twitter for iPhone,1,1749,5002,1
21-07-2020 22:45,1.28571E+18,FALSE,"The Kardashians are Evil #KanyeWest just exposed their asses! 

Please Divorce her @kanyewest and be free .. your children will come to you when they grow up and realize the truth one day",mohdshow,Paradise |,Twitter for iPhone,0,446,667,0
21-07-2020 22:45,1.28571E+18,FALSE,Caitlyn Jenner Says She Wants To Be Kanye West’s Vice President: https://t.co/ra8pLSENxa  #CaitlynJenner #KanyeWest,WiLD941,"Tampa Bay, Florida",Hootsuite Inc.,0,22413,3577,0
21-07-2020 22:44,1.28571E+18,FALSE,"The famous wax #museum 'turns heads' with new #presidential bust of #KanyeWest.

https://t.co/BlMJmErFz3",ThePopTopic,"Connecticut, USA",Twitter Web App,0,77,50,0
21-07-2020 22:43,1.28571E+18,FALSE,The ONLY thing funny about #KanyeWest Manic break is him calling @CoreyGAMBLE Calmye 😂😂😂😂 https://t.co/x9OzhZa8aj,Melissa91657951,,Twitter for iPhone,2,10,214,0
21-07-2020 22:40,1.28571E+18,FALSE,"""They'll always be haters that's the way it is; hater niggas marry hater bitches and have hater kids"" #KanyeWest be sure to take care of self #SelfLove is the best love #DoBetter https://t.co/9SLDbDmRkD",CloudSniffa,Where My Dreams Reside,Instagram,0,657,8,0
21-07-2020 22:40,1.28571E+18,TRUE,If you haven’t gotten caught up yet...  https://t.co/oeSBxxtkWL #KanyeWest,ThePerezHilton,"Los Angeles, CA",Hootsuite Inc.,20,131870,1181,2
21-07-2020 22:39,1.28571E+18,FALSE,"📣 New Podcast! ""Ep 5- Wake Up Mr. West"" on @Spreaker #basruten #chrisbey #donaldtrump #extremerules #godya #hiphop #jay_z #kanyewest #kenshamrock #music #pancrasehybridwrestling #podcast #prowrestler #rapbattles #rapmusic #tnaimpact #urlbattles #wwe https://t.co/o3oJN7uBI0",DJPeriod,Brooklyn,Spreaker,0,3800,4148,0
21-07-2020 22:37,1.28571E+18,TRUE,"#KanyeWest Shared new album ‘Donda’ tracklist and release date following REVEALING #Twitter rant 👀🤔😩
•
[MORE] https://t.co/TzWhV08Niv
•
📸: Roy Rochlin @GettyImages https://t.co/VPXgJJwDfK",935KDAY,"Los Angeles, CA",Twitter for iPhone,3,33816,1152,0
21-07-2020 22:35,1.28571E+18,FALSE,#VanLathan calls out the #Kardashians and says they don’t care about #KanyeWest 👀 Do you agree? 💯 https://t.co/bO1qDvODQG,thetrue100media,"Los Angeles, CA",Twitter for iPhone,23,227,23,5
21-07-2020 22:35,1.2857E+18,FALSE,I heard #KanyeWest tripping again....,brown_jabari,"Louisiana, USA",Twitter for iPhone,0,189,226,0
21-07-2020 22:35,1.2857E+18,FALSE,"Kanye West’s Twitter Avalanche, Plus: The A-List Friend Who Flew Out to Support Him https://t.co/I1kdtFrpBa #KanyeWest",InTheFame,,ActuDirect,0,1045,225,0
21-07-2020 22:34,1.2857E+18,FALSE,"I don’t follow the Kardashian’s or listen to much of Kanye’s music, but I hope he can stabilize himself and get the help he needs right now. MENTAL ILLNESS is nothing to laugh about or judge - he is a human in mental distress! 🧠 #KanyeWest #mentalhealth #MentalHealthAwareness",IamAlexRafael,"New York, NY",Twitter for iPhone,5,304,188,0
21-07-2020 22:33,1.2857E+18,FALSE,"When Dave Chappelle saw that Bill Cosby tweet... He was like fire up the jet... Kanye's saying too much!!!!! 

#DaveChappelle #KanyeWest https://t.co/oSBLrXgynt",chayos_theory,"Baltimore, MD",Twitter Web App,2,424,902,0
21-07-2020 22:32,1.2857E+18,FALSE,"#PressPlay: #DaveChappelle stopped through 
to check up on #KanyeWest https://t.co/Lf3Jkaya3u",LAHipHopEvents_,"Los Angeles, CA",Hootsuite Inc.,0,188,125,0
21-07-2020 22:31,1.2857E+18,FALSE,⁦⁦@kanyewest⁩ ⁦@maddow⁩ ⁦@foxnewsalert⁩ #Kim @POTUS ⁦⁦@khloekardashian⁩ If you guys think #KanyeWest is off his rocker and are going to commit him then you’d better commit your buddy #Donald. They have the same issue     https://t.co/mgy2ZBqGYg,BirnbaumMurray,"Manhattan, NY",Twitter for iPhone,0,83,516,0
21-07-2020 22:31,1.2857E+18,TRUE,"#DaveChappelle also visited #KanyeWest in Wyoming to check on him! 
https://t.co/JpKkZ1DeUp",HOT97,"New York, NY",Sprout Social,36,1067307,993,2
21-07-2020 22:28,1.2857E+18,FALSE,@people How messy is this divorce gonna be when it happens????! 🙀#KUWTK #KanyeWest,HahaT2130,,Twitter for iPhone,8,567,634,0
21-07-2020 22:28,1.2857E+18,FALSE,@NYDailyNews @secupp Enough coverage of #Kanyewest .,lbpyyz,"Toronto, Ontario",Twitter for iPhone,1,5695,6264,0
21-07-2020 22:27,1.2857E+18,FALSE,IT AIN'T EASY BEING YEEZY!! #KanyeWest #KimKardashian #tomsegura #bertkreischer #joeydiaz #mentalbreakdown #intervention https://t.co/Dp8tERglSp,GDUB666,"North Swanzey, NH",Twitter for Android,0,21,102,0
21-07-2020 22:26,1.2857E+18,FALSE,"#ProLife News: #JoeBiden Supports #Killing Babies in #Abortion Up to Birth. The #Liberal #Media is Trying to Hide It
•#KanyeWest: “I Almost Killed My Daughter” in Abortion, But Message From God Saved Her",BarbaraGarro,"Saratoga Springs, NY",Twitter Web App,1,2697,4155,0
21-07-2020 22:26,1.2857E+18,FALSE,"We talking mental health issues in HipHop culture. #KanyeWest #ToryLanez #WillSmith 

https://t.co/5Uy5rU36xO",KendrickMVP,Supa California,Twitter for iPhone,0,324,313,0
21-07-2020 22:24,1.2857E+18,FALSE,Here’s a video of Kanye having his group sing happy birthday to Dave Chappelle. Of course Dave would jump on a plane to see his friend. #Kanye #KanyeWest #DaveChappelle https://t.co/RPeKjWSaWB,3valuedlogic,"San Francisco, Ca",Twitter for iPhone,214,90,333,36
21-07-2020 22:24,1.2857E+18,FALSE,I can’t watch Dave’s latest special #KanyeWest,danramoscomedy,"Los Angeles, CA",Twitter Web App,0,1081,2136,0
21-07-2020 22:21,1.2857E+18,FALSE,"#KanyeWest is an ignorant #Trump-supporting narcissist with a penchant for maligning black women He’s just like your typical white evangelical, except for the fact that his ass is supposed to be black. I ain't down with no boot-licking #UncleTom!
https://t.co/LgLCMnuKHl https://t.co/59TpH0pRwc",robertpaulreyes,"Lynchburg, VA  That's Jerry Falwell Jr.'s hometown. Pray for me!",Twitter Web App,3,28508,28084,0
21-07-2020 22:21,1.2857E+18,FALSE,"Listen people, stop making fun of #KanyeWest there’s some mental illness there and he needs our help. #Blessings",BobbyRiendeau,Iowa,Twitter for iPhone,1,215,900,0
21-07-2020 22:21,1.2857E+18,FALSE,Kanye West Wants Jay-Z For New Running Mate - Tv Shows Ace https://t.co/43RQkh0iG3 #KeepingUpWithTheKardashians #KUWTK #KanyeWest #Kanye2020 #KanyeRally #kanyewestforpresident,TVShowsAce,,Twitter Web App,0,273,294,0
